lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40DN1,40DN2,40DN3,40DN4,40DN5,5DN1,5DN2,5DN3,5DN4,5DN5,SolventBlank1
1-O-cerotoyl-Cer(d18:1/18:0),0.06789616255200234,10.383426777596407,0.08640959508193191,0.768792220762361,0.9993182725636095,944.9 -> 264.3,CER,606032.487327632,1158340.48403934,681733.663131748,609943.364158628,562832.704856922,574648.713577235,468668.913467375,735542.046817828,504942.456764195,936712.467858406,178365.015220541
1-O-eicosanoyl-Cer(d18:1/16:0),-0.16560066336640236,6.761381619462048,0.5136674703578021,0.47355553156616514,0.9993182725636095,832.8 -> 264.3,CER,42911.4228248676,55430.1242828304,57991.5641861352,56731.1041641386,45303.1029815761,57682.2238197337,62920.6251526001,45250.1233902075,53913.9241294835,54075.4634780792,24789.3419418376
1-O-lignoceroyl-Cer(d18:1/16:0),-0.15851174237295426,6.022348076780722,0.4705641029049019,0.4927277692588704,0.9993182725636095,888.9 -> 264.3,CER,33093.9423904478,29950.9219665464,36543.2224540652,31766.7820320184,25176.0016632029,33291.882225027,33865.8822631765,29976.3419227566,34841.4426078661,33090.8423004197,13585.9210319522
1-O-myristoyl-Cer(d18:1/16:0),-0.19615736048688096,7.625474749503401,0.7206503287375199,0.395930672372889,0.9993182725636095,748.7 -> 264.3,CER,82967.6459504209,105072.06702051099,100331.72752383,88396.4264450189,69748.204799671,102465.967548328,89702.3456421142,92294.1865844591,95655.0863418985,101814.887912812,61490.3242834749
1-O-tricosanoyl-Cer(d18:1/16:0),-0.11261553148539406,6.409623913937189,0.23760283956102768,0.6259428565671622,0.9993182725636095,874.9 -> 264.3,CER,41659.1634521496,37364.7828712391,49671.1035156228,46034.6037139907,36628.4024963326,41310.4830741828,41473.4429702881,45385.0232162493,42056.2829322869,45256.5434455965,15021.8009414667
1-O-tricosanoyl-Cer(d18:1/18:0),-0.07961880337079336,4.842915998146766,0.11868923898367711,0.7304604864358325,0.9993182725636095,1001 -> 264.3,CER,13805.9610328607,11804.4609184209,16751.2009429973,13744.340923302,12500.1008758575,13197.9209022529,13722.280967713,13754.2009658687,13526.1611327998,14214.8009567175,8089.5405235275
"12-Hydroxy-12-octadecanoylcarnitine, 3-hydroxyoctadecanoylcarnitine",-0.07096116262405207,11.529223497360064,0.09438748310731171,0.758671767945345,0.9993182725636095,444.4 -> 85.1,AC,1409798.96337971,1463357.04003944,1592196.71630978,1434406.02197277,1315275.75439437,1367957.27978536,1584157.39160114,1434407.92968797,1404582.00292996,1370042.87451199,728697.29003915
14:0 Cholesteryl ester,-0.13596206536924133,6.434299326655005,0.34628832243981833,0.5562217784565784,0.9993182725636095,614.5532 -> 369.1,CE,46287.503112794,40420.1028442481,46715.9831924578,38859.4026717979,34049.9824523932,41474.262947082,46643.4035262921,41224.1028595075,43267.803043373,41691.8227386587,21181.3814544693
14:1 Cholesteryl ester,-0.15352027135133003,6.477616179492147,0.4414643755300176,0.5064165092175871,0.9993182725636095,612.5376 -> 369.1,CE,48730.5833015482,44208.723430643,49899.823154458,38202.0827140964,32125.7221756017,47068.3234252848,45785.1630859563,44629.4032440082,44843.9634704428,41713.6629676627,20249.4814033558
15:0 Campesteryl ester_simulated,-0.11664159637497622,6.7917739890241595,0.25490480469216004,0.6136424333175596,0.9993182725636095,642.6002 -> 369.1,CE,52225.5036697384,56830.563812267,56013.5238723666,45686.523178095,38467.1228103616,48341.6036987138,59363.784042348,49403.203460691,51720.583511355,46660.443405146,41827.242713924
15:0 Cholesteryl ester,-0.11054931947793388,6.90515388430281,0.22898356433677236,0.6322785264842161,0.9993182725636095,628.5689 -> 369.1,CE,54236.684036246,59365.664031978,63139.324707024,50863.0638046272,40572.4228515575,56977.403778069,58256.703956602,52965.743728643,55371.2042160145,50023.343353268,46990.1032867392
15:1 Campesteryl ester_simulated,-0.16125459071037745,7.014578989660682,0.48708715809243563,0.4852295416928499,0.9993182725636095,640.6002 -> 369.1,CE,59253.444183334,65708.864746086,65141.6445770085,52690.023544322,43990.062927239,64264.50488282,66561.524841297,54574.603836042,61600.944061276,56164.5240783575,48302.323242199
15:1 Cholesteryl ester,-0.17495423521863565,6.888500093958603,0.5732981453773647,0.44895128973180365,0.9993182725636095,626.5532 -> 369.1,CE,56343.783996585,58300.8041381712,60255.9044113127,48370.983345032,37002.1426773186,55991.503829936,61869.444076515,50793.143547053,57143.024116531,51972.303848254,45280.682998653
16:0 Campesteryl ester,-0.09791778380494309,6.5537120491687935,0.17964609839522439,0.6716775545176459,0.9993182725636095,656.6002 -> 369.1,CE,50704.6834373462,48550.4433326622,47276.8835220402,44287.2029952854,40001.2227020281,46484.4234161267,55938.944091799,41923.7629509012,46763.3033790448,42774.8628768941,19968.8014564503
16:0 Cholesteryl ester,-0.11754578136156449,6.7694086057758565,0.25887057462225016,0.6108971489225162,0.9993182725636095,642.5845 -> 369.1,CE,50416.003623964,60006.104125982,52483.9636611839,46019.68301391,38895.5225219569,52179.723709109,57579.0443038922,47130.2235107502,52287.963821421,45123.343521111,39075.0228843733
16:1 Cholesteryl ester,-0.14540487478747668,7.016850231226304,0.39608016238176447,0.5291205994300419,0.9993182725636095,640.5689 -> 369.1,CE,59927.1840972783,65900.524810785,66731.444656379,53696.2635421829,43334.583175647,59857.74427795,67595.204269418,59206.1040954549,60290.784210219,55723.843742354,47793.543182367
16:2 Campesteryl ester,-0.12116936042569294,6.242745544277111,0.27504144270955067,0.5999698039623605,0.9993182725636095,652.5689 -> 369.1,CE,39533.1428451605,40046.6626357932,38409.2230453463,33667.3023490817,29516.2821006864,36890.92255401,45847.8636627223,33729.062194832,34736.5423889131,35176.2024383576,19014.9613876334
"16:2 Cholesteryl ester, zymosteryl palmitoleate",-0.15044506715659264,6.9531639885694165,0.42399759790555436,0.5149490307828822,0.9993182725636095,638.5532 -> 369.1,CE,54474.983932489,65917.864868162,60777.764160167,50788.863891593,45458.66316987,60758.383895866,64771.424468992,53441.304061884,58095.68399049,53942.343719478,45023.303009022
16:3 Campesteryl ester,-0.1392523066492779,6.198957642970413,0.3632223176981595,0.5467220663343884,0.9993182725636095,650.5532 -> 369.1,CE,37510.6627960127,39160.2426567125,39436.6828117531,31901.7621765172,28288.3820381112,35043.9825744651,44944.0433426007,32782.7621764967,35060.6425399791,35722.70265198,17030.5411224374
16:3 Cholesteryl ester,-0.18234960553478727,6.963937488021962,0.622766258107049,0.4300211809232704,0.9993182725636095,636.5376 -> 369.1,CE,57992.524444576,62266.104248034,61939.5445404039,48866.923172003,43473.423137667,61860.024520871,65598.5450363219,55227.624145499,57765.724014275,54044.863754254,46788.3235549769
17:0 Cholesteryl ester,-0.013369118239168892,6.580332230718467,0.0033495415580659937,0.9538480183832883,0.9993182725636095,656.5845 -> 369.1,CE,56489.2640991256,51279.8435631019,49887.7433090032,42683.182975763,43322.9030380249,45862.4833183207,56702.5638199016,39284.6025161679,47144.5234832732,43904.2830390918,19138.2014122021
17:1 Cholesteryl ester; 16:1 Campesteryl ester,-0.11664512263702667,7.238046532305179,0.25494421283809743,0.6136150217343547,0.9993182725636095,654.5845 -> 369.1,CE,73740.6053085229,79464.305480952,78910.285549142907,65283.5645141583,63670.4048919595,69788.0449676476,90989.9666252085,70793.2249603262,69018.4250183201,69555.2250327954,38547.4226837119
19:0 Campesteryl ester_simulated,-0.07899465729886936,7.181567882219113,0.11694078644450201,0.7323764340460077,0.9993182725636095,698.6315 -> 369.1,CE,91293.566345213,68113.424972536,71028.324966451,58812.584320064,55670.483863833,67633.004760731,77538.6254425039,61520.244369489,77109.885620128,61560.9643478335,42601.443099967
"2-Hydroxymyristoylcarnitine, 3-hydroxytetradecanoylcarnitine",-0.08757541404027035,10.412237468568021,0.14375038433354326,0.7045807266651537,0.9993182725636095,388.3 -> 85.1,AC,632775.95434575,761288.47399906,629426.62207045,668845.04675295,604699.92236315,585635.27929698,854827.58581643,571934.24035644,636806.88073715,663541.039245524,344879.186584424
20:0 Campesteryl ester,-0.06580707242650019,7.254345451387875,0.08115918876046635,0.7757326173453121,0.9993182725636095,712.6628 -> 369.1,CE,88284.7661361541,71217.104820233,85402.8856506321,60663.0046234048,61522.824279785,66545.504623402,89435.166206358,61872.064483657,79057.22549438,67175.7848739591,42768.323028558
"20:0 Cholesteryl ester, 18:0 Sitosteryl ester",-0.043703354200491075,7.196934815626459,0.03579623496716522,0.8499369065578465,0.9993182725636095,698.6471 -> 369.1,CE,93121.5665817206,69443.0850753769,69600.4045753383,57173.5437087859,58426.0241088788,66038.964645366,78558.045578003,60350.824485764,75050.9253768929,59927.844390884,47379.6432342535
20:1 Campesteryl ester,-0.04160070006986791,7.279892233997833,0.03243535294996036,0.8570754946434125,0.9993182725636095,710.6471 -> 369.1,CE,101202.007461555,72880.644958497,81063.245918258,59079.644218447,64978.444778434,66881.964706429,90753.726013197,63028.544525154,82628.906188957,66920.204727181,41380.263000497
"20:1 Cholesteryl ester, 18:0 Stigmasteryl ester, 18:1 Sitosteryl ester",-0.08448787863666667,7.175331314766898,0.13376753717341217,0.7145572695615637,0.9993182725636095,696.6315 -> 369.1,CE,89275.2862243561,67756.804977413,70617.8048667858,58678.5639343288,55066.784042365,64049.484558102,81128.2257690361,61961.284057618,71569.845245349,64160.384735123,43590.502815245
"20:2 Cholesteryl ester, 18:1 Stigmasteryl ester, 18:2 Sitosteryl ester",-0.08339443633164612,7.201255508149082,0.13032855501265317,0.7180916248121919,0.9993182725636095,694.6158 -> 369.1,CE,89915.306259158,67181.10485839,73374.085128787,60264.7237701511,57480.123847958,68094.3243637034,82037.06608582,59690.7039031897,76134.2250824093,63777.044265742,43950.922935494
20:3 Campesteryl ester,0.01274102440867565,7.188058375194891,0.0030425166090708444,0.9560117828490308,0.9993182725636095,706.6158 -> 369.1,CE,104114.807037349,68106.504791267,74148.466018679,57312.6440963583,55777.3241500849,59503.624313357,84108.606231683,57279.303909302,74047.42521668,63006.62428284,41311.282920844
"20:3 Cholesteryl ester, 18:2 Stigmasteryl ester, 18:3 Sitosteryl ester",-0.05571453673566681,7.171628884236487,0.058174611048912084,0.8094046558655915,0.9993182725636095,692.6002 -> 369.1,CE,91397.106552108,70341.045166022,68320.744613632,56379.14424134,56598.163879384,65382.964660624,75396.085189829,60400.424224853,72626.805168165,63833.323852555,44282.02319335
"20:4 Cholesteryl ester, 18:3 Stigmasteryl ester",0.060370892798554655,7.010585383239283,0.06830252202246356,0.7938245300454219,0.9993182725636095,690.5845 -> 369.1,CE,97141.887115485,61829.244056695,61056.7844085694,51739.743919373,51862.2036361642,56581.264068604,69865.1248626519,48233.203285217,62210.1442718618,57334.484008782,35990.02259065
20:5 Cholesteryl ester,0.13382426935153222,6.574666533339635,0.33550057212084994,0.5624379631212605,0.9993182725636095,688.5689 -> 369.1,CE,84857.4656982254,48637.9432907096,43672.3831939529,37238.1226692043,38162.4025688094,43524.1231307919,53645.9233741781,39009.4027595559,40497.6830062881,41571.4827613838,20705.4614639295
"22:0 Cholesteryl ester, 20:0 Sitosteryl ester",-0.08680704338797701,6.318523921798081,0.14118880244103593,0.7071020304330423,0.9993182725636095,726.6784 -> 369.1,CE,55003.164215095,37062.6424560591,40937.6229476924,32224.5425262519,35301.3623771664,37652.0027504002,56917.8437766958,32406.5624656737,36940.5429000769,38119.2026405313,13673.9410171536
"22:4 Cholesteryl ester, 20:3 Stigmasteryl ester",-0.14557413269419447,7.236393867908905,0.3970199900263651,0.5286322849441403,0.9993182725636095,718.6158 -> 369.1,CE,86246.765930173,71355.5448684596,75132.4651031405,59703.8641166776,56294.663818361,68470.8648528966,87783.706237804,63457.264724754,80751.065406787,65202.445037849,45309.4433364852
22:5 Cholesteryl ester,-0.11107494256355982,7.241030463615125,0.23118222365650354,0.6306486097191188,0.9993182725636095,716.6002 -> 369.1,CE,85443.045974733,72726.4449386656,79094.46528625,61521.7644653377,59528.26428223,65905.9044189453,93367.527145385,63868.1847534254,77768.6859970139,65901.324645984,42027.22299194
22:6 Cholesteryl ester,-0.12205881365699436,7.278241844844771,0.27915171899167035,0.5972577498307813,0.9993182725636095,714.5845 -> 369.1,CE,84789.686119081,71777.6657409609,80698.125671373,63095.744567858,64514.0046043272,69865.585403454,91163.086860652,66868.184951785,83648.025924705,64999.004722592,44244.4034881439
3-hydroxyarachidonoylcarnitine,-0.18903341543172467,11.198098087972085,0.66939475460822,0.4132627027103952,0.9993182725636095,464.3 -> 85.1,AC,1315481.96862758,1346772.2551269,898355.66687015,1045660.9091802,913214.16442934,1039121.17614787,1644653.15942373,1088380.89611861,1184871.68896487,1011053.83532703,556270.21875019
"3-hydroxylinoleoylcarnitine,",-0.13838605111699162,11.541637231280035,0.35886799974832684,0.5491355925227647,0.9993182725636095,440.3 -> 85.1,AC,1284766.05566396,1320999.05908223,1563032.84130858,1287194.79541001,1290860.32080083,1221315.46044926,1577126.23632769,1533117.11279226,1392785.72558584,1293384.41015632,1041676.45019533
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",-0.14695034737896343,12.890120507389929,0.4046439282008123,0.5247006318441698,0.9993182725636095,414.3 -> 85.1,AC,3275914.8281246,3398313.3613279,3416168.7968755,3448355.0781249,3390552.923828,3454922.6152346,3873127.5742189,3481695.9707034,3508044.1679684,3401107.3124998,2817693.6347659
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",-0.07262363750256057,11.210586882037719,0.09886117205769551,0.7532005758121669,0.9993182725636095,456.4 -> 85.1,AC,1258603.85473646,1245839.17065531,1048322.58447271,1151848.64697332,1093246.51196287,1141455.71752944,1340590.72485342,1129175.66479514,1204807.0610353,962521.26708975,567942.2614746
C12:0,-0.02967099697608417,10.341264805644443,0.01650314949438325,0.8977813233593391,0.9993182725636095,199.2 -> 199.2,FFA,659230.30712894,677685.90588387,612518.6015625,543454.95788561,550773.04028331,573979.70007331,587035.86022936,584234.72228994,599885.88439946,588093.96289077,459931.9130859
C12:1,-0.11969153663414203,10.023734898385833,0.26847819018621516,0.6043544466818066,0.9993182725636095,197.2 -> 197.2,FFA,470564.07336425,441041.550903259,487803.673766946,411672.70910644,419891.309143106,494923.47326655,487956.45483397,438333.07080075,448968.35156244,422295.13037114,483530.85498042
C15:0,0.1525464406336719,10.638333774840055,0.43602817954160855,0.5090457401449052,0.9993182725636095,241.3 -> 241.3,FFA,622380.983825652,1512497.83898931,845308.465331984,580757.542297372,580662.541137715,664275.628356943,853367.966491635,776688.975280659,645167.107421871,573836.859008557,450358.310180601
C15:1,-0.013668324507675666,11.829686083603809,0.0035022427764488384,0.9528089387547071,0.9993182725636095,239.3 -> 239.3,FFA,1335169.37524422,4702514.70202641,1574428.31591806,867775.199829169,835140.06066876,1745474.32898006,2135047.82067866,2474212.15136673,1504500.38391068,998526.26855476,742367.4570314
C16:1,0.08361062487202106,9.903028082279006,0.13102901806269074,0.7173674946486313,0.9993182725636095,253.3 -> 253.3,FFA,365478.724853369,657429.350707915,455724.629577613,346984.624694862,377490.406921298,375262.848144504,465615.335693564,379192.544799701,386943.608947759,355905.565734928,448718.250610343
C17:0,0.20087232342682101,11.496732520102142,0.7557992869406007,0.3846463305954017,0.9993182725636095,269.3 -> 269.3,FFA,720529.826782208,4396464.03564457,1224382.14379918,881418.451354874,795268.825439315,963842.41271987,2028145.67260734,1557206.0593256,1126274.08862246,894918.35150152,542899.45812967
C17:1,-0.1215722217412803,10.158762093794016,0.27698005216507227,0.5986874638326344,0.9993182725636095,267.3 -> 267.3,FFA,467652.294982881,746989.854370099,506093.057067833,383477.187194728,398259.626953074,548711.85803232,590138.342041019,515355.03674322,487014.85400388,430927.15039062,489334.53723152
C18:2,0.013221502218773556,10.239708110217094,0.0032769467870821245,0.9543503329264493,0.9993182725636095,279.3 -> 279.3,FFA,497328.916992287,568761.339965752,706984.832275388,557786.679199236,528083.200683531,683080.328979478,601715.807312103,443213.312377843,491764.834716668,461405.632812516,446813.713134713
C19:0,0.10640306415927503,12.368524525862917,0.21219185658264905,0.6450548468920841,0.9993182725636095,297.3 -> 297.3,FFA,1590480.11840833,6968697.01428251,2305941.31066961,1688154.59472764,1552388.63659614,1977092.77697702,3632432.87731949,2933966.51171888,2106846.72119208,1700505.15759272,1072569.0904541
C20:1,0.049025083061847836,11.275157709717439,0.04505383443029132,0.831905069269242,0.9993182725636095,309.3 -> 309.3,FFA,961874.127685496,1878806.4383545,1456484.14544578,995548.580322265,1198133.97412063,1065849.34906006,1714298.70916706,1023299.01330562,1125050.66967785,1008712.18249499,475699.173095622
